John Doe,8386636731146466,178.59,Transfer,Monthly Subscription Fee,7843379434992982
Bob Brown,6195741927952806,-781.73,Credit,Monthly Subscription Fee,
Frank Blue,4008635356720246,-530.86,Transfer,Payment for Services Rendered,9588847683992170
Alice Johnson,3115933604889328,185.78,Transfer,Client Payment Received,3429519316444015
John Doe,6281227796172550,-835.11,Credit,Monthly Subscription Fee,
Frank Blue,4513514881063720,804.48,Transfer,Payment for Services Rendered,8583318421999722
Alice Johnson,4034018161993149,-248.38,Transfer,Reimbursement for Travel Expenses,3303664730087046
Jane Smith,2420136378878178,-201.59,Transfer,Client Payment Received,6052273488225749
Frank Blue,3115933604889328,393.9,Credit,Refund for Returned Items,
Jane Smith,4546934847743088,-507.53,Debit,Payment for Services Rendered,
David Black,4637227252047046,472.13,Transfer,Transfer to Savings Account,1131036814277227
Grace Pink,3890225821256468,471.82,Debit,Office Supplies Purchase,
Jane Smith,1160803508102272,-634.91,Transfer,Reimbursement for Travel Expenses,8212497109352287
Bob Brown,6795484843633420,524.1,Debit,Client Payment Received,
John Doe,7268748082646406,300.71,Transfer,Payment for Services Rendered,3178190864596665
Alice Johnson,3954882038304867,-386.77,Credit,Refund for Returned Items,
Eva Green,8819630714477542,59.06,Transfer,Monthly Subscription Fee,1061020541041392
Alice Johnson,7207289539244083,564.56,Transfer,Refund for Returned Items,8411005283306084
David Black,8338693680417829,-602.78,Debit,Refund for Returned Items,
Bob Brown,9038500187719790,-504.45,Transfer,Reimbursement for Travel Expenses,5827000673741265
Carol White,4934269142847072,532.87,Transfer,Payment for Services Rendered,2727390245708204
Frank Blue,8375838776965721,-28.85,Credit,Monthly Subscription Fee,
John Doe,7083805996168123,-602.08,Transfer,Transfer to Savings Account,5276619765503747
David Black,1812859020314851,2.58,Transfer,Client Payment Received,9679518061013212
Henry Gold,5349838126094349,234.64,Transfer,Refund for Returned Items,3939666301561944
Bob Brown,5954956042176340,-43.59,Debit,Client Payment Received,
Frank Blue,6431461913300978,229.48,Credit,Refund for Returned Items,
John Doe,3878587102194299,-141.78,Transfer,Monthly Subscription Fee,4744410929925691
Frank Blue,1295465547105021,-663.05,Transfer,Online Purchase,5044724683368385
Alice Johnson,8567517672163743,-168.04,Credit,Client Payment Received,
Jane Smith,6879982976053624,748.32,Transfer,Credit Card Payment,1707869587304859
Henry Gold,9230287770669148,146.39,Credit,Office Supplies Purchase,
Henry Gold,9658045397207776,-392.13,Credit,Credit Card Payment,
Carol White,3271836960871147,-17.85,Transfer,Transfer to Savings Account,7905635016690562
Henry Gold,7907081763771457,-730.04,Transfer,Bonus Payment,8867326399893584
Bob Brown,8616826225336881,-987.48,Credit,Client Payment Received,
David Black,2143042706461784,650.98,Debit,Payment for Services Rendered,
Eva Green,5296171676603780,986.71,Credit,Payment for Services Rendered,
Frank Blue,7011103993760406,-291.7,Credit,Credit Card Payment,
David Black,8438118775082099,-473.9,Credit,Client Payment Received,
Eva Green,3811842228174042,541.69,Credit,Client Payment Received,
Eva Green,1913539577725652,-787.74,Transfer,Transfer to Savings Account,6547657441535724
Henry Gold,9863409304597557,403.84,Credit,Credit Card Payment,
John Doe,6343264389228831,-518.1,Transfer,Credit Card Payment,6275539127714943
Jane Smith,8083658349450911,808.46,Credit,Client Payment Received,
Frank Blue,7498248902307450,795.1,Credit,Bonus Payment,
Bob Brown,9815308954571948,832.42,Credit,Bonus Payment,
Bob Brown,8817225282965072,-258.02,Transfer,Client Payment Received,9992143027619702
Jane Smith,6736465803770202,402.65,Credit,Office Supplies Purchase,
Frank Blue,1203853283617667,-319.17,Transfer,Payment for Services Rendered,9512963411350348
Bob Brown,1863806955520226,-980.57,Debit,Client Payment Received,
Bob Brown,7088608562570046,126.39,Debit,Office Supplies Purchase,
Henry Gold,7673324227782098,379.9,Credit,Credit Card Payment,
David Black,8421020748019792,-510.64,Transfer,Payment for Services Rendered,9224105660923476
Henry Gold,3035662827572649,848.86,Debit,Client Payment Received,
Grace Pink,4799182148851255,607.07,Credit,Transfer to Savings Account,
Frank Blue,5038835567410683,394.55,Credit,Office Supplies Purchase,
Bob Brown,9021817149360236,888.03,Credit,Reimbursement for Travel Expenses,
Bob Brown,8019046410238155,951.06,Transfer,Refund for Returned Items,2828284803331647
Bob Brown,5803517288085339,620.15,Debit,Transfer to Savings Account,
Alice Johnson,3781912754049104,-67.77,Transfer,Online Purchase,7103012980326296
David Black,3035662827572649,148.98,Debit,Transfer to Savings Account,
Alice Johnson,1828843428192032,458.83,Transfer,Client Payment Received,8966790204372397
Bob Brown,3917803226537337,-663.9,Credit,Transfer to Savings Account,
Bob Brown,2757405724167639,862.61,Credit,Office Supplies Purchase,
Frank Blue,5692169836124893,161.74,Credit,Credit Card Payment,
Bob Brown,8867326399893584,998.41,Transfer,Monthly Subscription Fee,7696188586946467
Henry Gold,9214078793550709,-809.47,Transfer,Reimbursement for Travel Expenses,1997698425913677
Bob Brown,3632074496821361,753.18,Credit,Bonus Payment,
Carol White,6403034350814816,260.59,Credit,Credit Card Payment,
Grace Pink,4291479849351017,-678.89,Debit,Office Supplies Purchase,
David Black,6249021575043714,389.96,Transfer,Monthly Subscription Fee,1870473347205638
Eva Green,5506303677185487,-266.28,Debit,Refund for Returned Items,
Eva Green,1997698425913677,-60.47,Transfer,Client Payment Received,4969998211184690
Jane Smith,3037170990497335,850.86,Debit,Reimbursement for Travel Expenses,
Grace Pink,5309261143167421,96.63,Debit,Bonus Payment,
Eva Green,9288564890132416,-779.96,Transfer,Online Purchase,6851534684981646
Alice Johnson,7867900287793150,-276.5,Credit,Bonus Payment,
David Black,8150302168641279,-494.24,Credit,Credit Card Payment,
Grace Pink,4261225760790785,-492.77,Credit,Refund for Returned Items,
John Doe,5985137008265484,-514.7,Transfer,Refund for Returned Items,6879813499377581
Jane Smith,8776371481593581,-46.11,Credit,Reimbursement for Travel Expenses,
John Doe,9782280750929610,281.83,Transfer,Client Payment Received,6720106614604698
David Black,9578854568351758,548.13,Debit,Client Payment Received,
Alice Johnson,5161964965361163,-439.83,Debit,Client Payment Received,
Bob Brown,6105030219824976,122.03,Transfer,Office Supplies Purchase,6999329470521072
Frank Blue,8613030655483070,283.62,Debit,Refund for Returned Items,
Frank Blue,3247382275909318,-321.37,Credit,Reimbursement for Travel Expenses,
Jane Smith,1901325817749885,925.1,Debit,Monthly Subscription Fee,
Alice Johnson,9630604417905325,-99.59,Debit,Office Supplies Purchase,
Eva Green,9586244707195530,-260.58,Credit,Online Purchase,
Frank Blue,9090728468771889,369.08,Transfer,Online Purchase,8186043912657077
Bob Brown,3078305925645274,888.13,Credit,Office Supplies Purchase,
Carol White,5264433892447961,809.68,Transfer,Refund for Returned Items,9930419395425808
Alice Johnson,6920500813734115,453.49,Transfer,Bonus Payment,2721525351636096
John Doe,2540689113788468,-472.59,Debit,Bonus Payment,
Jane Smith,9278961213297545,77.27,Debit,Online Purchase,
David Black,3405117154089856,0.02,Debit,Online Purchase,
Grace Pink,8163809153696860,-448.87,Debit,Client Payment Received,
Grace Pink,4540367019983589,140.09,Transfer,Monthly Subscription Fee,2001517069397449
John Doe,7200514926896302,722.99,Debit,Client Payment Received,
Bob Brown,6795484843633420,-157.01,Transfer,Credit Card Payment,4050800847352350
Henry Gold,1735700938596127,176.37,Transfer,Credit Card Payment,8613030655483070
Carol White,9148243908633762,853.75,Credit,Client Payment Received,
Frank Blue,1958179493698334,208.19,Credit,Client Payment Received,
David Black,6780671709995263,-952.16,Debit,Credit Card Payment,
Jane Smith,4533728137575028,-755.52,Debit,Office Supplies Purchase,
Carol White,4864808196949363,-763.16,Transfer,Credit Card Payment,1971774579808236
John Doe,6555302233598496,-671.68,Credit,Office Supplies Purchase,
Bob Brown,8406444467081505,311.47,Debit,Credit Card Payment,
Eva Green,5155012802927252,-358.52,Debit,Payment for Services Rendered,
Alice Johnson,5656075376505044,419.35,Credit,Transfer to Savings Account,
Alice Johnson,8867326399893584,679.26,Credit,Online Purchase,
David Black,8348245931334937,-475.88,Debit,Online Purchase,
Bob Brown,8290234363083586,866.83,Debit,Transfer to Savings Account,
Jane Smith,6959527741720597,-516.83,Debit,Reimbursement for Travel Expenses,
Grace Pink,7243899195447000,689.96,Transfer,Reimbursement for Travel Expenses,5549957650509004
David Black,3991932413141041,651.61,Transfer,Monthly Subscription Fee,3473238242500013
Carol White,5779809343812748,915.29,Transfer,Transfer to Savings Account,7588443931301930
Carol White,8508800034049869,-958.59,Transfer,Reimbursement for Travel Expenses,3039056770693624
Frank Blue,1953801143366746,244.51,Debit,Refund for Returned Items,
David Black,1793272733242832,-60.41,Credit,Bonus Payment,
David Black,8926563536349517,-139.42,Transfer,Credit Card Payment,9825880721122250
Frank Blue,2922339978959275,-34.12,Credit,Online Purchase,
Eva Green,7169060026228546,986.34,Credit,Office Supplies Purchase,
Grace Pink,5046039302626069,-392.46,Debit,Transfer to Savings Account,
Henry Gold,9953631148726069,-934.87,Credit,Online Purchase,
David Black,5349838126094349,-659.03,Debit,Reimbursement for Travel Expenses,
Henry Gold,2026110346742908,520.34,Credit,Reimbursement for Travel Expenses,
Bob Brown,5940546015102819,391.68,Transfer,Client Payment Received,6999329470521072
Jane Smith,7722859012645988,876.71,Credit,Bonus Payment,
Carol White,2467235843011393,874.34,Debit,Monthly Subscription Fee,
Eva Green,2964936794415701,83.86,Debit,Payment for Services Rendered,
Grace Pink,5535792788009146,739.05,Credit,Office Supplies Purchase,
Alice Johnson,3007665040071067,757.26,Transfer,Bonus Payment,2105040058969302
David Black,6621934758400053,-689.79,Debit,Credit Card Payment,
Henry Gold,5264433892447961,-410.2,Credit,Online Purchase,
Bob Brown,5758132233400743,205.31,Debit,Office Supplies Purchase,
Grace Pink,5758132233400743,800.62,Debit,Online Purchase,
John Doe,1352742255508341,284.03,Transfer,Reimbursement for Travel Expenses,5135713912449570
Carol White,8375838776965721,-767.69,Debit,Refund for Returned Items,
Henry Gold,3821556055348511,48.04,Credit,Monthly Subscription Fee,
Alice Johnson,9978663498687067,-132.51,Transfer,Credit Card Payment,2495729399742437
John Doe,9855034287264776,-516.64,Credit,Transfer to Savings Account,
Henry Gold,4165815725932858,201.49,Debit,Office Supplies Purchase,
Carol White,2209880243273467,-279.99,Transfer,Transfer to Savings Account,8941448125943168
Bob Brown,2128385306847033,932.64,Credit,Client Payment Received,
Frank Blue,7088608562570046,30.34,Debit,Monthly Subscription Fee,
Henry Gold,3376934542915927,-111.56,Debit,Transfer to Savings Account,
Frank Blue,5161964965361163,-758.49,Transfer,Office Supplies Purchase,1285643469993134
Alice Johnson,6850995582458068,-571.22,Transfer,Monthly Subscription Fee,6127396571794492
Alice Johnson,7157841486729310,503.71,Credit,Client Payment Received,
Bob Brown,1666346052299542,-588.69,Transfer,Online Purchase,5593411493831353
Grace Pink,8406444467081505,660.66,Credit,Bonus Payment,
Jane Smith,1770449598388660,-206.79,Credit,Refund for Returned Items,
Frank Blue,1596459707620855,-861.42,Credit,Credit Card Payment,
Frank Blue,8050853276860498,-608.08,Debit,Credit Card Payment,
John Doe,1285643469993134,-939.74,Credit,Client Payment Received,
David Black,3487651847814792,-627.09,Credit,Payment for Services Rendered,
Grace Pink,5390268077307012,-846.14,Credit,Online Purchase,
Henry Gold,5785139390153407,-382.5,Debit,Monthly Subscription Fee,
David Black,1997698425913677,-28.38,Debit,Office Supplies Purchase,
Henry Gold,2569628621703660,-301.21,Transfer,Office Supplies Purchase,6359214302197596
Carol White,4495456629670648,822.68,Debit,Office Supplies Purchase,
Grace Pink,7969392450811999,992.57,Transfer,Payment for Services Rendered,4990117908515511
David Black,4736976069761662,137.49,Debit,Bonus Payment,
Jane Smith,9930419395425807,-928.03,Credit,Reimbursement for Travel Expenses,
Frank Blue,7396050958965709,-248.01,Transfer,Monthly Subscription Fee,4282028979055133
Alice Johnson,2471206788824464,-721.89,Transfer,Monthly Subscription Fee,8083658349450911
Grace Pink,2631666150732817,222.23,Transfer,Bonus Payment,6374962406483798
Bob Brown,5517465148457475,-923.84,Debit,Payment for Services Rendered,
John Doe,9125641789995673,0.96,Debit,Reimbursement for Travel Expenses,
Eva Green,1361967051267476,-199.34,Transfer,Reimbursement for Travel Expenses,9246366805207656
Grace Pink,9723377079350464,-680.33,Transfer,Client Payment Received,1184641070071557
Frank Blue,8849592800730146,890.47,Debit,Monthly Subscription Fee,
Frank Blue,9177355065744418,-351.4,Debit,Monthly Subscription Fee,
Grace Pink,2910838358938830,669.47,Credit,Bonus Payment,
Eva Green,6249021575043714,-895.8,Credit,Online Purchase,
Jane Smith,4553095439568831,808.53,Transfer,Transfer to Savings Account,4637227252047046
Carol White,9978663498687067,892.8,Debit,Online Purchase,
Bob Brown,2631666150732817,165.51,Debit,Transfer to Savings Account,
Bob Brown,3561515229585292,-12.8,Credit,Credit Card Payment,
Jane Smith,7435609436080115,364.23,Transfer,Transfer to Savings Account,5035533229181317
Frank Blue,2319036250077991,359.79,Debit,Reimbursement for Travel Expenses,
Jane Smith,8890684150459893,159.54,Credit,Office Supplies Purchase,
Grace Pink,9553016027620387,-608.7,Transfer,Refund for Returned Items,3397613587049172
Bob Brown,4495456629670648,-337.79,Credit,Reimbursement for Travel Expenses,
Alice Johnson,2437940894935163,-792.57,Debit,Refund for Returned Items,
Carol White,8867377729272459,-199.37,Credit,Reimbursement for Travel Expenses,
Carol White,8998315538239718,201.72,Debit,Bonus Payment,
Grace Pink,5549957650509004,-57.28,Transfer,Payment for Services Rendered,7633633419959918
Alice Johnson,9430131757365626,-577.1,Credit,Payment for Services Rendered,
Jane Smith,7503484884303012,-809.91,Debit,Online Purchase,
Eva Green,4237352335825915,644.72,Debit,Online Purchase,
Carol White,6373377267530071,-628.41,Credit,Reimbursement for Travel Expenses,
Eva Green,9907211484346284,-816.13,Debit,Payment for Services Rendered,
Carol White,3062416748107041,597.49a,Transfer,Transfer to Savings Account,3896799224193650
Bob Brown,2882062964821372,-856.37,Credit,Monthly Subscription Fee,
John Doe,5446112693940300,-375.85,Credit,Client Payment Received,
John Doe,2903330446693290,444.13,Transfer,Office Supplies Purchase,3464381678439221
Jane Smith,3464381678439221,177.34,Credit,Credit Card Payment,
Henry Gold,4495456629670648,654.09,Debit,Client Payment Received,
Eva Green,3828642931283093,215.37,Credit,Monthly Subscription Fee,
Frank Blue,1505359012532511,237.38,Transfer,Online Purchase,9928953076809812
Alice Johnson,1810505227271911,198.41,Credit,Client Payment Received,
Eva Green,8226837803700668,-650.07,Debit,Reimbursement for Travel Expenses,
Bob Brown,8661199439297271,33.02,Transfer,Reimbursement for Travel Expenses,5334990160210959
Alice Johnson,8212497109352287,643.38,Transfer,Reimbursement for Travel Expenses,8098552919273809
Jane Smith,1517827954090493,4.21,Credit,Reimbursement for Travel Expenses,
Carol White,3845661750613195,24.61,Transfer,Monthly Subscription Fee,3464381678439221
Jane Smith,2453441487706164,-74.68,Transfer,Transfer to Savings Account,2026110346742908
Bob Brown,2630841418913621,318.5,Transfer,Reimbursement for Travel Expenses,3830924822632282
Bob Brown,3036892803410210,434.66,Transfer,Online Purchase,9455073450212414
Jane Smith,3221787157948585,574.33,Credit,Refund for Returned Items,
Eva Green,4102731307784362,-148.01,Credit,Transfer to Savings Account,
Frank Blue,3547669788725139,27.31,Debit,Refund for Returned Items,
Bob Brown,5994769627022369,247.12,Credit,Refund for Returned Items,
Bob Brown,9857408643911043,188.26,Credit,Refund for Returned Items,
Grace Pink,5692169836124893,-747.24,Debit,Transfer to Savings Account,
Bob Brown,4740883661248706,940.22,Credit,Client Payment Received,
Frank Blue,5349185306463465,827.57,Credit,Client Payment Received,
Jane Smith,2218658351549826,-903.58,Transfer,Transfer to Savings Account,5822101289127933
John Doe,7248199356486720,-773.21,Credit,Payment for Services Rendered,
David Black,2368474489952399,-957.97,Debit,Credit Card Payment,
Eva Green,9825880721122250,304.98,Transfer,Bonus Payment,7301032612913722
David Black,5999858461715751,604.92,Debit,Monthly Subscription Fee,
Henry Gold,9027161262985283,587.14,Transfer,Online Purchase,3068965387548392
John Doe,7999331845045238,268.8,Transfer,Transfer to Savings Account,9360881820378920
Carol White,1529705636512653,946.1,Debit,Payment for Services Rendered,
John Doe,2487687226909102,941.13,Debit,Payment for Services Rendered,
Eva Green,3964900017829188,-206.38,Debit,Client Payment Received,
Frank Blue,4959037794583375,-487.73,Transfer,Transfer to Savings Account,4884596074086764
David Black,5656075376505044,958.24,Credit,Transfer to Savings Account,
Alice Johnson,7478595724418007,853.24,Debit,Refund for Returned Items,
Carol White,9907211484346284,-977.95,Transfer,Reimbursement for Travel Expenses,3062416748107041
Frank Blue,4810388077603491,-758.82,Debit,Client Payment Received,
Frank Blue,5644100849872352,338.11,Transfer,Payment for Services Rendered,2218658351549826
Eva Green,6547657441535724,-580.91,Transfer,Online Purchase,5591196008459063
Alice Johnson,5282131322944837,-561.35,Credit,Reimbursement for Travel Expenses,
Alice Johnson,4034018161993149,242.3,Credit,Office Supplies Purchase,
John Doe,4839381186345623,57.09,Debit,Refund for Returned Items,
Eva Green,5577890466252719,858.08,Transfer,Credit Card Payment,3357142484716993
Henry Gold,9125641789995673,-986.85,Credit,Transfer to Savings Account,
Grace Pink,3684224385413413,834.33,Credit,Reimbursement for Travel Expenses,
Jane Smith,4426203123635279,520.6,Transfer,Online Purchase,7999331845045238
Eva Green,6627154186159139,-558.99,Credit,Online Purchase,
Jane Smith,1295465547105021,342.28,Debit,Online Purchase,
Henry Gold,3194625400627635,-638.22,Transfer,Transfer to Savings Account,3527925857136521
John Doe,1313746615674448,525.18,Debit,Bonus Payment,
Frank Blue,9230287770669148,283.4,Transfer,Refund for Returned Items,3397613587049172
David Black,8135515339468142,232.32,Credit,Online Purchase,
Frank Blue,8788107001571628,-684.46,Transfer,Payment for Services Rendered,6839477597651440
Grace Pink,2229933148071062,-781.21,Credit,Online Purchase,
John Doe,6871225395246177,-889.53,Credit,Office Supplies Purchase,
Carol White,6508286587344642,-354.48,Credit,Bonus Payment,
Frank Blue,7687399707086545,-758.71,Transfer,Transfer to Savings Account,7478654712228507
Henry Gold,3885608956509337,-705.01,Credit,Online Purchase,
David Black,6407096576172680,417.79,Credit,Payment for Services Rendered,
Henry Gold,6910224622334036,-478.03,Credit,Bonus Payment,
David Black,7574692715975276,573.13,Debit,Monthly Subscription Fee,
Alice Johnson,2630911704285042,-303.26,Credit,Payment for Services Rendered,
Bob Brown,7885977707979093,104.63,Transfer,Refund for Returned Items,5664188994358173
Grace Pink,8911918208467964,970.65,Debit,Refund for Returned Items,
Carol White,9230287770669148,-628.58,Debit,Transfer to Savings Account,
Grace Pink,3492477431120106,-585.16,Debit,Bonus Payment,
Eva Green,3711455559393407,-555.37,Transfer,Online Purchase,3835797758642608
Eva Green,7515540145515016,809.72,Credit,Payment for Services Rendered,
Carol White,6508286587344642,771.11,Transfer,Monthly Subscription Fee,2964036147825170
Carol White,2868276572311077,-369.03,Debit,Monthly Subscription Fee,
John Doe,1685308142491838,125.88,Transfer,Client Payment Received,4992831155689726
Carol White,8062364597572118,808.75,Transfer,Bonus Payment,6578180975318559
David Black,9139555676671135,-304.5,Transfer,Monthly Subscription Fee,9322744316096176
John Doe,4595575511110082,-290.93,Credit,Bonus Payment,
Carol White,9013128183731193,694.63,Debit,Refund for Returned Items,
Alice Johnson,5803517288085339,-358.67,Debit,Credit Card Payment,
David Black,5080111719027750,-993.6,Transfer,Office Supplies Purchase,6300274375694647
Carol White,4744410929925691,-29.89,Debit,Reimbursement for Travel Expenses,
Jane Smith,4804631203733528,420.19,Debit,Credit Card Payment,
John Doe,9978663498687067,134.26,Transfer,Reimbursement for Travel Expenses,8150302168641279
Grace Pink,1759824692448192,-303.11,Transfer,Reimbursement for Travel Expenses,4553095439568831
David Black,2683985941416707,-819.22,Transfer,Monthly Subscription Fee,5523032413829442
Grace Pink,9404186668819732,603.4,Debit,Bonus Payment,
Grace Pink,8722576636662304,-332.78,Transfer,Payment for Services Rendered,8300457814754107
Eva Green,2727390245708204,16.41,Transfer,Online Purchase,1787078525172853
John Doe,4480605330792682,623.39,Credit,Refund for Returned Items,
Bob Brown,1727459439208399,258.73,Debit,Online Purchase,
John Doe,2321605531485986,-30.3,Transfer,Refund for Returned Items,3078305925645274
Frank Blue,5733337521889214,-1.77,Credit,Online Purchase,
Carol White,6468047065913312,-101.39,Transfer,Office Supplies Purchase,8816271417675219
Alice Johnson,3939666301561944,165.27,Debit,Monthly Subscription Fee,
Frank Blue,3192127097328738,-991.38,Credit,Online Purchase,
Bob Brown,5644100849872352,170.82,Credit,Refund for Returned Items,
Frank Blue,5802030150359103,-221.61,Credit,Payment for Services Rendered,
Bob Brown,4486463483363013,-515.91,Debit,Bonus Payment,
Grace Pink,9077624471533213,-731.53,Transfer,Payment for Services Rendered,7157841486729310
John Doe,3007665040071067,188.07,Transfer,Refund for Returned Items,6999329470521072
Grace Pink,1971774579808236,-835.08,Credit,Refund for Returned Items,
Henry Gold,3983849818517479,208.81,Credit,Monthly Subscription Fee,
Eva Green,3330905437002745,104.64,Transfer,Online Purchase,1061020541041392
Jane Smith,4959037794583375,111.17,Transfer,Bonus Payment,6666404275549481
Alice Johnson,1927454652594237,209.39,Transfer,Reimbursement for Travel Expenses,6713844979695208
Jane Smith,3078305925645274,-236.62,Transfer,Client Payment Received,8621689197344902
Carol White,6666155490535302,-845.94,Debit,Transfer to Savings Account,
John Doe,7429941530501189,-896.56,Transfer,Transfer to Savings Account,1865408703495789
Grace Pink,1927454652594237,-979.73,Credit,Transfer to Savings Account,
John Doe,6726656678778943,-15.71,Credit,Credit Card Payment,
David Black,6002956431658905,794.38,Transfer,Refund for Returned Items,9411419977257976
Henry Gold,4543218529189628,-554.18,Debit,Payment for Services Rendered,
Jane Smith,8911918208467964,974.32,Credit,Transfer to Savings Account,
David Black,6034686452643910,-639.48,Transfer,Transfer to Savings Account,4540367019983589
Bob Brown,7150750646571703,671.41,Credit,Online Purchase,
Grace Pink,1367359477905311,-638.49,Transfer,Office Supplies Purchase,7007076383692586
Carol White,3758446025591369,-272.43,Debit,Reimbursement for Travel Expenses,
Henry Gold,3774556734607765,651.49,Credit,Client Payment Received,
Jane Smith,2099469514050535,13.03,Debit,Transfer to Savings Account,
John Doe,5782555298885677,-851.63,Debit,Online Purchase,
Grace Pink,7885977707979093,209.64,Debit,Bonus Payment,
David Black,5211145233564005,-129.45,Transfer,Transfer to Savings Account,3658675198111418
Eva Green,8062364597572118,638.48,Transfer,Refund for Returned Items,8083020634078272
Henry Gold,3080190258130988,-928.08,Transfer,Bonus Payment,6643025894571060
Frank Blue,4723454716093359,18.31,Credit,Online Purchase,
David Black,5332755106616393,-155.39,Transfer,Credit Card Payment,7838813925763780
Eva Green,1647856387435296,-664.44,Transfer,Bonus Payment,8595500740108320
John Doe,6205988062031510,-791.06,Credit,Credit Card Payment,
Frank Blue,8850390600542083,-809.19,Credit,Online Purchase,
Bob Brown,3781912754049104,-159.47,Credit,Payment for Services Rendered,
Jane Smith,4165292348280880,859.51,Debit,Bonus Payment,
Alice Johnson,2026110346742908,662.07,Transfer,Credit Card Payment,2964036147825170
Frank Blue,7292205897420101,536.49,Debit,Reimbursement for Travel Expenses,
John Doe,4687315936332935,-647.73,Debit,Payment for Services Rendered,
John Doe,7697144810395610,33.7,Debit,Bonus Payment,
Jane Smith,8606030262772216,522.0,Debit,Credit Card Payment,
Grace Pink,9021817149360236,559.72,Credit,Transfer to Savings Account,
David Black,9430131757365626,-813.26,Debit,Transfer to Savings Account,
Frank Blue,4097782694412112,-604.14,Credit,Online Purchase,
Eva Green,3625732254079082,-345.6,Credit,Client Payment Received,
Carol White,1828843428192032,203.38,Transfer,Reimbursement for Travel Expenses,8981571948284688
Grace Pink,6653022153340943,807.69,Credit,Office Supplies Purchase,
Carol White,4540367019983589,508.16,Transfer,Refund for Returned Items,3192127097328738
Jane Smith,9852376767356584,-535.63,Credit,Payment for Services Rendered,
Carol White,3492477431120106,282.57,Credit,Client Payment Received,
Grace Pink,7882134564904288,804.95,Transfer,Credit Card Payment,9187121038152160
Bob Brown,6920500813734115,-593.32,Debit,Online Purchase,
David Black,9664700986802901,362.48,Debit,Refund for Returned Items,
Grace Pink,2510073800987719,167.17,Transfer,Refund for Returned Items,8391565267835627
Henry Gold,3464381678439221,928.75,Credit,Office Supplies Purchase,
Bob Brown,8018261602439239,626.41,Transfer,Transfer to Savings Account,1221290516895027
Grace Pink,4412190263293237,-662.88,Transfer,Client Payment Received,8019046410238155
Bob Brown,5692169836124893,-596.74,Credit,Office Supplies Purchase,
Jane Smith,7358762077018495,-353.99,Credit,Credit Card Payment,
Bob Brown,4853889206866639,687.48,Credit,Client Payment Received,
Grace Pink,3658675198111418,-786.19,Debit,Monthly Subscription Fee,
Jane Smith,7457914074343157,-806.62,Transfer,Office Supplies Purchase,8212497109352287
Carol White,9246772275672085,-137.25,Debit,Office Supplies Purchase,
David Black,3886351370165484,-909.67,Transfer,Online Purchase,6666404275549481
Frank Blue,5034769263096358,-247.26,Debit,Monthly Subscription Fee,
Alice Johnson,7933788301267324,-354.56,Transfer,Credit Card Payment,2837118610767919
Henry Gold,2727390245708204,-407.71,Transfer,Reimbursement for Travel Expenses,2569943547304489
Henry Gold,7905635016690562,746.86,Credit,Bonus Payment,
Carol White,3983849818517479,-860.77,Credit,Online Purchase,
Frank Blue,8321954160450510,631.05,Debit,Transfer to Savings Account,
Alice Johnson,1132444033757548,496.75,Transfer,Credit Card Payment,5012301129052641
Jane Smith,9443425209403512,-475.62,Debit,Reimbursement for Travel Expenses,
Henry Gold,9211626411021292,-997.62,Debit,Bonus Payment,
Bob Brown,5535792788009146,-580.64,Transfer,Transfer to Savings Account,9745142947482904
David Black,8367215051997519,-845.12,Transfer,Client Payment Received,4921750941093664
Jane Smith,9779526528054947,-606.66,Debit,Monthly Subscription Fee,
John Doe,7603795289906432,-705.35,Transfer,Office Supplies Purchase,7997675759969057
Henry Gold,1985957113738308,-651.98,Credit,Reimbursement for Travel Expenses,
Eva Green,3193351596028698,-20.52,Transfer,Bonus Payment,2487687226909102
Eva Green,6508286587344642,-120.31,Credit,Credit Card Payment,
Alice Johnson,9226410139842675,477.44,Transfer,Online Purchase,4927530612143753
Frank Blue,2882062964821372,207.69,Transfer,Refund for Returned Items,1699350497633496
Jane Smith,5682407970399872,547.9,Transfer,Client Payment Received,9492254977997130
Grace Pink,7589919582164339,602.28,Transfer,Reimbursement for Travel Expenses,4459945150389947
Bob Brown,1739489888204173,648.25,Credit,Online Purchase,
Jane Smith,3238002168292599,930.22,Transfer,Client Payment Received,6373377267530071
Bob Brown,6002956431658905,163.45,Debit,Client Payment Received,
John Doe,9991272608535201,175.34,Debit,Client Payment Received,
Grace Pink,9037442189624710,50.12,Transfer,Transfer to Savings Account,1508233939344192
Alice Johnson,7673324227782098,765.26,Credit,Transfer to Savings Account,
Eva Green,5759512654208502,986.38,Debit,Payment for Services Rendered,
Carol White,3548071514614572,247.49,Debit,Reimbursement for Travel Expenses,
John Doe,4415677040350723,783.4,Credit,Bonus Payment,
John Doe,9475378585496058,671.95,Transfer,Monthly Subscription Fee,3561515229585292
Henry Gold,4480605330792682,-59.96,Debit,Reimbursement for Travel Expenses,
David Black,8411005283306084,33.05,Credit,Reimbursement for Travel Expenses,
Henry Gold,3303664730087046,239.47,Transfer,Reimbursement for Travel Expenses,7005348547325842
Alice Johnson,1415611809755396,-465.61,Transfer,Client Payment Received,5466577930198181
Jane Smith,9037438980345217,649.91,Transfer,Refund for Returned Items,3917803226537337
Grace Pink,4736976069761662,347.77,Credit,Office Supplies Purchase,
Henry Gold,3429519316444015,-192.02,Credit,Online Purchase,
Carol White,2720591572082619,112.9,Debit,Office Supplies Purchase,
